data_somministrazione,fornitore,area,fascia_anagrafica,sesso_maschile,sesso_femminile,prima_dose,seconda_dose,codice_NUTS1,codice_NUTS2,codice_regione_ISTAT,nome_area
2021-02-16,Pfizer/BioNTech,LAZ,60-69,194,180,262,112,ITI,ITI4,12,Lazio
2021-02-16,Pfizer/BioNTech,LAZ,70-79,172,75,189,58,ITI,ITI4,12,Lazio
2021-02-16,Pfizer/BioNTech,LAZ,80-89,1377,1706,3053,30,ITI,ITI4,12,Lazio
2021-02-16,Pfizer/BioNTech,LAZ,90+,221,409,623,7,ITI,ITI4,12,Lazio
2021-02-16,Pfizer/BioNTech,LIG,16-19,0,1,1,0,ITC,ITC3,7,Liguria
2021-02-16,Pfizer/BioNTech,LIG,20-29,35,87,107,15,ITC,ITC3,7,Liguria
2021-02-16,Pfizer/BioNTech,LIG,30-39,68,85,103,50,ITC,ITC3,7,Liguria
2021-02-16,Pfizer/BioNTech,LIG,40-49,97,184,205,76,ITC,ITC3,7,Liguria
2021-02-16,Pfizer/BioNTech,LIG,50-59,151,261,348,64,ITC,ITC3,7,Liguria
2021-02-16,Pfizer/BioNTech,LIG,60-69,105,112,181,36,ITC,ITC3,7,Liguria
2021-02-16,Pfizer/BioNTech,LIG,70-79,62,25,60,27,ITC,ITC3,7,Liguria
2021-02-16,Pfizer/BioNTech,LIG,80-89,291,396,634,53,ITC,ITC3,7,Liguria
2021-02-16,Pfizer/BioNTech,LIG,90+,55,176,159,72,ITC,ITC3,7,Liguria
2021-02-16,Pfizer/BioNTech,LOM,16-19,3,1,4,0,ITC,ITC4,3,Lombardia
2021-02-16,Pfizer/BioNTech,LOM,20-29,277,574,791,60,ITC,ITC4,3,Lombardia
2021-02-16,Pfizer/BioNTech,LOM,30-39,365,752,1069,48,ITC,ITC4,3,Lombardia
2021-02-16,Pfizer/BioNTech,LOM,40-49,397,991,1318,70,ITC,ITC4,3,Lombardia
2021-02-16,Pfizer/BioNTech,LOM,50-59,485,1032,1442,75,ITC,ITC4,3,Lombardia
2021-02-16,Pfizer/BioNTech,LOM,60-69,552,634,1159,27,ITC,ITC4,3,Lombardia
2021-02-16,Pfizer/BioNTech,LOM,70-79,292,264,534,22,ITC,ITC4,3,Lombardia
2021-02-16,Pfizer/BioNTech,LOM,80-89,115,374,413,76,ITC,ITC4,3,Lombardia
2021-02-16,Pfizer/BioNTech,LOM,90+,41,325,289,77,ITC,ITC4,3,Lombardia
2021-02-16,Pfizer/BioNTech,MAR,16-19,2,1,3,0,ITI,ITI3,11,Marche
2021-02-16,Pfizer/BioNTech,MAR,20-29,52,90,139,3,ITI,ITI3,11,Marche
2021-02-16,Pfizer/BioNTech,MAR,30-39,82,200,276,6,ITI,ITI3,11,Marche
2021-02-16,Pfizer/BioNTech,MAR,40-49,80,205,277,8,ITI,ITI3,11,Marche
2021-02-16,Pfizer/BioNTech,MAR,50-59,96,156,250,2,ITI,ITI3,11,Marche
2021-02-16,Pfizer/BioNTech,MAR,60-69,89,87,176,0,ITI,ITI3,11,Marche
2021-02-16,Pfizer/BioNTech,MAR,70-79,45,10,55,0,ITI,ITI3,11,Marche
2021-02-16,Pfizer/BioNTech,MAR,80-89,4,6,10,0,ITI,ITI3,11,Marche
2021-02-16,Pfizer/BioNTech,MAR,90+,0,1,1,0,ITI,ITI3,11,Marche
2021-02-16,Pfizer/BioNTech,MOL,30-39,3,0,2,1,ITF,ITF2,14,Molise
2021-02-16,Pfizer/BioNTech,MOL,40-49,2,3,4,1,ITF,ITF2,14,Molise
2021-02-16,Pfizer/BioNTech,MOL,50-59,10,26,35,1,ITF,ITF2,14,Molise
2021-02-16,Pfizer/BioNTech,MOL,60-69,29,53,79,3,ITF,ITF2,14,Molise
2021-02-16,Pfizer/BioNTech,MOL,70-79,26,4,30,0,ITF,ITF2,14,Molise
2021-02-16,Pfizer/BioNTech,PAB,80-89,0,1,1,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-02-16,Pfizer/BioNTech,PAT,20-29,3,5,8,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-16,Pfizer/BioNTech,PAT,30-39,2,18,20,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-16,Pfizer/BioNTech,PAT,40-49,2,17,18,1,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-16,Pfizer/BioNTech,PAT,50-59,3,18,21,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-16,Pfizer/BioNTech,PAT,60-69,2,6,6,2,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-16,Pfizer/BioNTech,PAT,70-79,1,2,3,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-16,Pfizer/BioNTech,PAT,80-89,174,236,409,1,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-16,Pfizer/BioNTech,PAT,90+,28,54,81,1,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-16,Pfizer/BioNTech,PIE,16-19,4,1,4,1,ITC,ITC1,1,Piemonte
2021-02-16,Pfizer/BioNTech,PIE,20-29,131,315,410,36,ITC,ITC1,1,Piemonte
2021-02-16,Pfizer/BioNTech,PIE,30-39,110,250,297,63,ITC,ITC1,1,Piemonte
2021-02-16,Pfizer/BioNTech,PIE,40-49,142,326,371,97,ITC,ITC1,1,Piemonte
2021-02-16,Pfizer/BioNTech,PIE,50-59,160,402,427,135,ITC,ITC1,1,Piemonte
2021-02-16,Pfizer/BioNTech,PIE,60-69,157,196,263,90,ITC,ITC1,1,Piemonte
2021-02-16,Pfizer/BioNTech,PIE,70-79,145,108,164,89,ITC,ITC1,1,Piemonte
2021-02-16,Pfizer/BioNTech,PIE,80-89,81,162,114,129,ITC,ITC1,1,Piemonte
2021-02-16,Pfizer/BioNTech,PIE,90+,35,168,85,118,ITC,ITC1,1,Piemonte
2021-02-16,Pfizer/BioNTech,PUG,16-19,4,5,9,0,ITF,ITF4,16,Puglia
2021-02-16,Pfizer/BioNTech,PUG,20-29,207,278,430,55,ITF,ITF4,16,Puglia
2021-02-16,Pfizer/BioNTech,PUG,30-39,175,213,295,93,ITF,ITF4,16,Puglia
2021-02-16,Pfizer/BioNTech,PUG,40-49,202,255,351,106,ITF,ITF4,16,Puglia
2021-02-16,Pfizer/BioNTech,PUG,50-59,215,340,428,127,ITF,ITF4,16,Puglia
2021-02-16,Pfizer/BioNTech,PUG,60-69,194,189,289,94,ITF,ITF4,16,Puglia
2021-02-16,Pfizer/BioNTech,PUG,70-79,67,39,64,42,ITF,ITF4,16,Puglia
2021-02-16,Pfizer/BioNTech,PUG,80-89,33,64,31,66,ITF,ITF4,16,Puglia
2021-02-16,Pfizer/BioNTech,PUG,90+,16,71,26,61,ITF,ITF4,16,Puglia
2021-02-16,Pfizer/BioNTech,SAR,20-29,13,21,29,5,ITG,ITG2,20,Sardegna
2021-02-16,Pfizer/BioNTech,SAR,30-39,30,54,76,8,ITG,ITG2,20,Sardegna
2021-02-16,Pfizer/BioNTech,SAR,40-49,63,81,138,6,ITG,ITG2,20,Sardegna
2021-02-16,Pfizer/BioNTech,SAR,50-59,75,128,199,4,ITG,ITG2,20,Sardegna
2021-02-16,Pfizer/BioNTech,SAR,60-69,65,65,127,3,ITG,ITG2,20,Sardegna
2021-02-16,Pfizer/BioNTech,SAR,70-79,15,12,26,1,ITG,ITG2,20,Sardegna
2021-02-16,Pfizer/BioNTech,SAR,80-89,19,23,42,0,ITG,ITG2,20,Sardegna
2021-02-16,Pfizer/BioNTech,SAR,90+,4,17,21,0,ITG,ITG2,20,Sardegna
2021-02-16,Pfizer/BioNTech,SIC,20-29,148,198,339,7,ITG,ITG1,19,Sicilia
2021-02-16,Pfizer/BioNTech,SIC,30-39,179,242,402,19,ITG,ITG1,19,Sicilia
2021-02-16,Pfizer/BioNTech,SIC,40-49,209,311,501,19,ITG,ITG1,19,Sicilia
2021-02-16,Pfizer/BioNTech,SIC,50-59,188,301,464,25,ITG,ITG1,19,Sicilia
2021-02-16,Pfizer/BioNTech,SIC,60-69,194,157,338,13,ITG,ITG1,19,Sicilia
2021-02-16,Pfizer/BioNTech,SIC,70-79,95,75,168,2,ITG,ITG1,19,Sicilia
2021-02-16,Pfizer/BioNTech,SIC,80-89,58,118,176,0,ITG,ITG1,19,Sicilia
2021-02-16,Pfizer/BioNTech,SIC,90+,15,65,80,0,ITG,ITG1,19,Sicilia
2021-02-16,Pfizer/BioNTech,TOS,16-19,2,1,1,2,ITI,ITI1,9,Toscana
2021-02-16,Pfizer/BioNTech,TOS,20-29,202,468,638,32,ITI,ITI1,9,Toscana
2021-02-16,Pfizer/BioNTech,TOS,30-39,333,826,1135,24,ITI,ITI1,9,Toscana
2021-02-16,Pfizer/BioNTech,TOS,40-49,318,927,1218,27,ITI,ITI1,9,Toscana
2021-02-16,Pfizer/BioNTech,TOS,50-59,353,893,1201,45,ITI,ITI1,9,Toscana
2021-02-16,Pfizer/BioNTech,TOS,60-69,350,478,801,27,ITI,ITI1,9,Toscana
2021-02-16,Pfizer/BioNTech,TOS,70-79,208,71,258,21,ITI,ITI1,9,Toscana
2021-02-16,Pfizer/BioNTech,TOS,80-89,27,31,29,29,ITI,ITI1,9,Toscana
2021-02-16,Pfizer/BioNTech,TOS,90+,10,37,10,37,ITI,ITI1,9,Toscana
2021-02-16,Pfizer/BioNTech,UMB,20-29,2,2,3,1,ITI,ITI2,10,Umbria
2021-02-16,Pfizer/BioNTech,UMB,30-39,3,5,7,1,ITI,ITI2,10,Umbria
2021-02-16,Pfizer/BioNTech,UMB,40-49,2,5,3,4,ITI,ITI2,10,Umbria
2021-02-16,Pfizer/BioNTech,UMB,50-59,1,7,7,1,ITI,ITI2,10,Umbria
2021-02-16,Pfizer/BioNTech,UMB,60-69,3,9,10,2,ITI,ITI2,10,Umbria
2021-02-16,Pfizer/BioNTech,UMB,70-79,1,3,4,0,ITI,ITI2,10,Umbria
2021-02-16,Pfizer/BioNTech,UMB,80-89,643,622,1265,0,ITI,ITI2,10,Umbria
2021-02-16,Pfizer/BioNTech,VDA,60-69,1,0,1,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-02-16,Pfizer/BioNTech,VEN,16-19,3,4,7,0,ITH,ITH3,5,Veneto
2021-02-16,Pfizer/BioNTech,VEN,20-29,88,144,230,2,ITH,ITH3,5,Veneto
2021-02-16,Pfizer/BioNTech,VEN,30-39,98,151,247,2,ITH,ITH3,5,Veneto
2021-02-16,Pfizer/BioNTech,VEN,40-49,74,180,253,1,ITH,ITH3,5,Veneto
2021-02-16,Pfizer/BioNTech,VEN,50-59,80,255,324,11,ITH,ITH3,5,Veneto
2021-02-16,Pfizer/BioNTech,VEN,60-69,53,81,131,3,ITH,ITH3,5,Veneto
2021-02-16,Pfizer/BioNTech,VEN,70-79,37,23,59,1,ITH,ITH3,5,Veneto
2021-02-16,Pfizer/BioNTech,VEN,80-89,2397,2726,5122,1,ITH,ITH3,5,Veneto
2021-02-16,Pfizer/BioNTech,VEN,90+,5,70,75,0,ITH,ITH3,5,Veneto
2021-02-16,Vaxzevria (AstraZeneca),ABR,20-29,2,0,2,0,ITF,ITF1,13,Abruzzo
2021-02-16,Vaxzevria (AstraZeneca),ABR,30-39,9,1,10,0,ITF,ITF1,13,Abruzzo
2021-02-16,Vaxzevria (AstraZeneca),ABR,40-49,46,8,54,0,ITF,ITF1,13,Abruzzo
2021-02-16,Vaxzevria (AstraZeneca),ABR,50-59,93,17,110,0,ITF,ITF1,13,Abruzzo
2021-02-16,Vaxzevria (AstraZeneca),LAZ,20-29,158,110,268,0,ITI,ITI4,12,Lazio
2021-02-16,Vaxzevria (AstraZeneca),LAZ,30-39,258,211,469,0,ITI,ITI4,12,Lazio
2021-02-16,Vaxzevria (AstraZeneca),LAZ,40-49,537,558,1095,0,ITI,ITI4,12,Lazio
2021-02-16,Vaxzevria (AstraZeneca),LAZ,50-59,343,87,430,0,ITI,ITI4,12,Lazio
2021-02-16,Vaxzevria (AstraZeneca),LIG,20-29,8,28,36,0,ITC,ITC3,7,Liguria
2021-02-16,Vaxzevria (AstraZeneca),LIG,30-39,35,36,71,0,ITC,ITC3,7,Liguria
2021-02-16,Vaxzevria (AstraZeneca),LIG,40-49,28,36,64,0,ITC,ITC3,7,Liguria
2021-02-16,Vaxzevria (AstraZeneca),LIG,50-59,19,16,35,0,ITC,ITC3,7,Liguria
2021-02-16,Vaxzevria (AstraZeneca),LOM,20-29,59,211,270,0,ITC,ITC4,3,Lombardia
2021-02-16,Vaxzevria (AstraZeneca),LOM,30-39,156,325,481,0,ITC,ITC4,3,Lombardia
2021-02-16,Vaxzevria (AstraZeneca),LOM,40-49,164,466,630,0,ITC,ITC4,3,Lombardia
2021-02-16,Vaxzevria (AstraZeneca),LOM,50-59,76,207,282,1,ITC,ITC4,3,Lombardia
2021-02-16,Vaxzevria (AstraZeneca),LOM,60-69,1,0,1,0,ITC,ITC4,3,Lombardia
2021-02-16,Vaxzevria (AstraZeneca),MAR,80-89,1,0,1,0,ITI,ITI3,11,Marche
2021-02-16,Vaxzevria (AstraZeneca),MAR,90+,0,2,2,0,ITI,ITI3,11,Marche
2021-02-16,Vaxzevria (AstraZeneca),PAT,20-29,0,2,2,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-16,Vaxzevria (AstraZeneca),PAT,30-39,0,1,1,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-16,Vaxzevria (AstraZeneca),PAT,40-49,0,2,2,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-16,Vaxzevria (AstraZeneca),PAT,50-59,0,5,5,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-16,Vaxzevria (AstraZeneca),PIE,20-29,127,22,149,0,ITC,ITC1,1,Piemonte
2021-02-16,Vaxzevria (AstraZeneca),PIE,30-39,180,24,204,0,ITC,ITC1,1,Piemonte
2021-02-16,Vaxzevria (AstraZeneca),PIE,40-49,216,7,223,0,ITC,ITC1,1,Piemonte
2021-02-16,Vaxzevria (AstraZeneca),PIE,50-59,153,7,160,0,ITC,ITC1,1,Piemonte
2021-02-16,Vaxzevria (AstraZeneca),SAR,20-29,0,8,8,0,ITG,ITG2,20,Sardegna
2021-02-16,Vaxzevria (AstraZeneca),SAR,30-39,3,1,4,0,ITG,ITG2,20,Sardegna
2021-02-16,Vaxzevria (AstraZeneca),SAR,40-49,1,0,1,0,ITG,ITG2,20,Sardegna
2021-02-16,Vaxzevria (AstraZeneca),SAR,50-59,1,1,2,0,ITG,ITG2,20,Sardegna
2021-02-16,Vaxzevria (AstraZeneca),SIC,20-29,32,10,42,0,ITG,ITG1,19,Sicilia
2021-02-16,Vaxzevria (AstraZeneca),SIC,30-39,170,8,178,0,ITG,ITG1,19,Sicilia
2021-02-16,Vaxzevria (AstraZeneca),SIC,40-49,350,22,372,0,ITG,ITG1,19,Sicilia
2021-02-16,Vaxzevria (AstraZeneca),SIC,50-59,288,32,320,0,ITG,ITG1,19,Sicilia
2021-02-16,Vaxzevria (AstraZeneca),TOS,16-19,1,0,1,0,ITI,ITI1,9,Toscana
2021-02-16,Vaxzevria (AstraZeneca),TOS,20-29,80,218,298,0,ITI,ITI1,9,Toscana
2021-02-16,Vaxzevria (AstraZeneca),TOS,30-39,254,426,680,0,ITI,ITI1,9,Toscana
2021-02-16,Vaxzevria (AstraZeneca),TOS,40-49,472,812,1284,0,ITI,ITI1,9,Toscana
2021-02-16,Vaxzevria (AstraZeneca),TOS,50-59,283,492,775,0,ITI,ITI1,9,Toscana
2021-02-16,Vaxzevria (AstraZeneca),VDA,30-39,2,1,3,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-02-16,Vaxzevria (AstraZeneca),VDA,40-49,5,24,28,1,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-02-16,Vaxzevria (AstraZeneca),VDA,50-59,40,172,212,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-02-17,Moderna,ABR,20-29,0,1,1,0,ITF,ITF1,13,Abruzzo
2021-02-17,Moderna,ABR,30-39,5,6,4,7,ITF,ITF1,13,Abruzzo
2021-02-17,Moderna,ABR,40-49,11,9,4,16,ITF,ITF1,13,Abruzzo
2021-02-17,Moderna,ABR,50-59,29,10,2,37,ITF,ITF1,13,Abruzzo
2021-02-17,Moderna,ABR,60-69,30,18,6,42,ITF,ITF1,13,Abruzzo
2021-02-17,Moderna,ABR,70-79,6,14,2,18,ITF,ITF1,13,Abruzzo
2021-02-17,Moderna,ABR,80-89,85,104,139,50,ITF,ITF1,13,Abruzzo
2021-02-17,Moderna,ABR,90+,13,57,26,44,ITF,ITF1,13,Abruzzo
2021-02-17,Moderna,BAS,70-79,4,1,5,0,ITF,ITF5,17,Basilicata
2021-02-17,Moderna,BAS,80-89,42,45,87,0,ITF,ITF5,17,Basilicata
2021-02-17,Moderna,BAS,90+,7,11,18,0,ITF,ITF5,17,Basilicata
2021-02-17,Moderna,CAL,20-29,1,0,1,0,ITF,ITF6,18,Calabria
2021-02-17,Moderna,CAL,30-39,0,2,2,0,ITF,ITF6,18,Calabria
2021-02-17,Moderna,CAL,40-49,2,6,8,0,ITF,ITF6,18,Calabria
2021-02-17,Moderna,CAL,50-59,1,7,8,0,ITF,ITF6,18,Calabria
2021-02-17,Moderna,CAL,60-69,0,5,5,0,ITF,ITF6,18,Calabria
2021-02-17,Moderna,CAL,70-79,1,4,5,0,ITF,ITF6,18,Calabria
2021-02-17,Moderna,CAL,80-89,62,78,140,0,ITF,ITF6,18,Calabria
2021-02-17,Moderna,CAL,90+,4,24,28,0,ITF,ITF6,18,Calabria
2021-02-17,Moderna,CAM,20-29,26,56,0,82,ITF,ITF3,15,Campania
2021-02-17,Moderna,CAM,30-39,85,142,2,225,ITF,ITF3,15,Campania
2021-02-17,Moderna,CAM,40-49,103,115,1,217,ITF,ITF3,15,Campania
2021-02-17,Moderna,CAM,50-59,91,93,1,183,ITF,ITF3,15,Campania
2021-02-17,Moderna,CAM,60-69,107,57,0,164,ITF,ITF3,15,Campania
2021-02-17,Moderna,CAM,70-79,98,19,0,117,ITF,ITF3,15,Campania
2021-02-17,Moderna,CAM,80-89,43,47,59,31,ITF,ITF3,15,Campania
2021-02-17,Moderna,CAM,90+,11,31,30,12,ITF,ITF3,15,Campania
2021-02-17,Moderna,EMR,20-29,3,4,0,7,ITH,ITH5,8,Emilia-Romagna
2021-02-17,Moderna,EMR,30-39,3,17,1,19,ITH,ITH5,8,Emilia-Romagna
2021-02-17,Moderna,EMR,40-49,5,37,0,42,ITH,ITH5,8,Emilia-Romagna
2021-02-17,Moderna,EMR,50-59,5,38,4,39,ITH,ITH5,8,Emilia-Romagna
2021-02-17,Moderna,EMR,60-69,8,20,4,24,ITH,ITH5,8,Emilia-Romagna
2021-02-17,Moderna,EMR,70-79,12,28,18,22,ITH,ITH5,8,Emilia-Romagna
2021-02-17,Moderna,EMR,80-89,81,141,172,50,ITH,ITH5,8,Emilia-Romagna
2021-02-17,Moderna,EMR,90+,45,135,125,55,ITH,ITH5,8,Emilia-Romagna
2021-02-17,Moderna,FVG,80-89,1,0,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-17,Moderna,LAZ,20-29,0,1,1,0,ITI,ITI4,12,Lazio
2021-02-17,Moderna,LAZ,30-39,0,2,2,0,ITI,ITI4,12,Lazio
2021-02-17,Moderna,LAZ,40-49,2,12,10,4,ITI,ITI4,12,Lazio
2021-02-17,Moderna,LAZ,50-59,5,15,16,4,ITI,ITI4,12,Lazio
2021-02-17,Moderna,LAZ,60-69,5,5,8,2,ITI,ITI4,12,Lazio
2021-02-17,Moderna,LAZ,70-79,4,0,4,0,ITI,ITI4,12,Lazio
2021-02-17,Moderna,LAZ,80-89,287,321,608,0,ITI,ITI4,12,Lazio
2021-02-17,Moderna,LAZ,90+,43,63,106,0,ITI,ITI4,12,Lazio
2021-02-17,Moderna,LOM,20-29,3,4,7,0,ITC,ITC4,3,Lombardia
2021-02-17,Moderna,LOM,30-39,8,14,22,0,ITC,ITC4,3,Lombardia
2021-02-17,Moderna,LOM,40-49,8,31,39,0,ITC,ITC4,3,Lombardia
2021-02-17,Moderna,LOM,50-59,11,63,74,0,ITC,ITC4,3,Lombardia
2021-02-17,Moderna,LOM,60-69,12,21,33,0,ITC,ITC4,3,Lombardia
2021-02-17,Moderna,LOM,70-79,9,23,32,0,ITC,ITC4,3,Lombardia
2021-02-17,Moderna,LOM,80-89,24,91,115,0,ITC,ITC4,3,Lombardia
2021-02-17,Moderna,LOM,90+,4,111,115,0,ITC,ITC4,3,Lombardia
2021-02-17,Moderna,MAR,20-29,4,13,13,4,ITI,ITI3,11,Marche
2021-02-17,Moderna,MAR,30-39,9,16,20,5,ITI,ITI3,11,Marche
2021-02-17,Moderna,MAR,40-49,9,50,47,12,ITI,ITI3,11,Marche
2021-02-17,Moderna,MAR,50-59,11,45,43,13,ITI,ITI3,11,Marche
2021-02-17,Moderna,MAR,60-69,8,25,22,11,ITI,ITI3,11,Marche
2021-02-17,Moderna,MAR,70-79,16,24,31,9,ITI,ITI3,11,Marche
2021-02-17,Moderna,MAR,80-89,20,54,57,17,ITI,ITI3,11,Marche
2021-02-17,Moderna,MAR,90+,9,82,73,18,ITI,ITI3,11,Marche
2021-02-17,Moderna,PAT,60-69,1,0,1,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-17,Moderna,PAT,70-79,6,3,9,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-17,Moderna,PAT,80-89,16,27,43,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-17,Moderna,PAT,90+,14,34,48,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-17,Moderna,PIE,16-19,0,1,1,0,ITC,ITC1,1,Piemonte
2021-02-17,Moderna,PIE,20-29,9,27,36,0,ITC,ITC1,1,Piemonte
2021-02-17,Moderna,PIE,30-39,14,35,49,0,ITC,ITC1,1,Piemonte
2021-02-17,Moderna,PIE,40-49,8,26,34,0,ITC,ITC1,1,Piemonte
2021-02-17,Moderna,PIE,50-59,13,42,55,0,ITC,ITC1,1,Piemonte
2021-02-17,Moderna,PIE,60-69,9,9,18,0,ITC,ITC1,1,Piemonte
2021-02-17,Moderna,PIE,70-79,7,4,11,0,ITC,ITC1,1,Piemonte
2021-02-17,Moderna,PIE,80-89,1,1,2,0,ITC,ITC1,1,Piemonte
2021-02-17,Moderna,PUG,20-29,28,51,79,0,ITF,ITF4,16,Puglia
2021-02-17,Moderna,PUG,30-39,53,135,188,0,ITF,ITF4,16,Puglia
2021-02-17,Moderna,PUG,40-49,52,129,181,0,ITF,ITF4,16,Puglia
2021-02-17,Moderna,PUG,50-59,75,80,155,0,ITF,ITF4,16,Puglia
2021-02-17,Moderna,PUG,60-69,71,35,106,0,ITF,ITF4,16,Puglia
2021-02-17,Moderna,PUG,70-79,31,7,38,0,ITF,ITF4,16,Puglia
2021-02-17,Moderna,PUG,80-89,2,1,3,0,ITF,ITF4,16,Puglia
2021-02-17,Moderna,SIC,20-29,13,16,3,26,ITG,ITG1,19,Sicilia
2021-02-17,Moderna,SIC,30-39,24,45,26,43,ITG,ITG1,19,Sicilia
2021-02-17,Moderna,SIC,40-49,25,52,37,40,ITG,ITG1,19,Sicilia
2021-02-17,Moderna,SIC,50-59,66,93,53,106,ITG,ITG1,19,Sicilia
2021-02-17,Moderna,SIC,60-69,85,91,55,121,ITG,ITG1,19,Sicilia
2021-02-17,Moderna,SIC,70-79,71,52,47,76,ITG,ITG1,19,Sicilia
2021-02-17,Moderna,SIC,80-89,66,145,113,98,ITG,ITG1,19,Sicilia
2021-02-17,Moderna,SIC,90+,44,104,88,60,ITG,ITG1,19,Sicilia
2021-02-17,Moderna,TOS,16-19,5,7,6,6,ITI,ITI1,9,Toscana
2021-02-17,Moderna,TOS,20-29,74,50,53,71,ITI,ITI1,9,Toscana
2021-02-17,Moderna,TOS,30-39,63,44,38,69,ITI,ITI1,9,Toscana
2021-02-17,Moderna,TOS,40-49,74,58,42,90,ITI,ITI1,9,Toscana
2021-02-17,Moderna,TOS,50-59,129,57,57,129,ITI,ITI1,9,Toscana
2021-02-17,Moderna,TOS,60-69,139,40,57,122,ITI,ITI1,9,Toscana
2021-02-17,Moderna,TOS,70-79,91,20,50,61,ITI,ITI1,9,Toscana
2021-02-17,Moderna,TOS,80-89,7,1,2,6,ITI,ITI1,9,Toscana
2021-02-17,Moderna,UMB,20-29,12,20,0,32,ITI,ITI2,10,Umbria
2021-02-17,Moderna,UMB,30-39,20,30,0,50,ITI,ITI2,10,Umbria
2021-02-17,Moderna,UMB,40-49,19,42,0,61,ITI,ITI2,10,Umbria
2021-02-17,Moderna,UMB,50-59,25,75,0,100,ITI,ITI2,10,Umbria
2021-02-17,Moderna,UMB,60-69,34,40,0,74,ITI,ITI2,10,Umbria
2021-02-17,Moderna,UMB,70-79,19,3,0,22,ITI,ITI2,10,Umbria
2021-02-17,Moderna,UMB,80-89,1,0,0,1,ITI,ITI2,10,Umbria
2021-02-17,Moderna,VDA,30-39,0,1,0,1,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-02-17,Moderna,VDA,40-49,0,1,1,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-02-17,Moderna,VDA,60-69,5,0,1,4,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-02-17,Moderna,VDA,70-79,3,4,3,4,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-02-17,Moderna,VDA,80-89,1,7,2,6,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-02-17,Moderna,VDA,90+,3,8,4,7,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-02-17,Moderna,VEN,20-29,1,0,1,0,ITH,ITH3,5,Veneto
2021-02-17,Moderna,VEN,30-39,1,0,1,0,ITH,ITH3,5,Veneto
2021-02-17,Moderna,VEN,40-49,1,0,1,0,ITH,ITH3,5,Veneto
2021-02-17,Moderna,VEN,50-59,2,1,3,0,ITH,ITH3,5,Veneto
2021-02-17,Moderna,VEN,60-69,2,0,2,0,ITH,ITH3,5,Veneto
2021-02-17,Moderna,VEN,80-89,188,248,436,0,ITH,ITH3,5,Veneto
2021-02-17,Pfizer/BioNTech,ABR,20-29,22,45,63,4,ITF,ITF1,13,Abruzzo
2021-02-17,Pfizer/BioNTech,ABR,30-39,53,91,129,15,ITF,ITF1,13,Abruzzo
2021-02-17,Pfizer/BioNTech,ABR,40-49,36,111,131,16,ITF,ITF1,13,Abruzzo
2021-02-17,Pfizer/BioNTech,ABR,50-59,48,126,149,25,ITF,ITF1,13,Abruzzo
2021-02-17,Pfizer/BioNTech,ABR,60-69,44,68,104,8,ITF,ITF1,13,Abruzzo
2021-02-17,Pfizer/BioNTech,ABR,70-79,46,23,69,0,ITF,ITF1,13,Abruzzo
2021-02-17,Pfizer/BioNTech,ABR,80-89,244,310,554,0,ITF,ITF1,13,Abruzzo
2021-02-17,Pfizer/BioNTech,ABR,90+,44,79,123,0,ITF,ITF1,13,Abruzzo
2021-02-17,Pfizer/BioNTech,BAS,20-29,4,14,10,8,ITF,ITF5,17,Basilicata
2021-02-17,Pfizer/BioNTech,BAS,30-39,10,19,21,8,ITF,ITF5,17,Basilicata
2021-02-17,Pfizer/BioNTech,BAS,40-49,14,31,36,9,ITF,ITF5,17,Basilicata
2021-02-17,Pfizer/BioNTech,BAS,50-59,27,32,47,12,ITF,ITF5,17,Basilicata
2021-02-17,Pfizer/BioNTech,BAS,60-69,11,19,23,7,ITF,ITF5,17,Basilicata
2021-02-17,Pfizer/BioNTech,BAS,70-79,15,11,18,8,ITF,ITF5,17,Basilicata
