area,denominazione_struttura,tipologia,codice_NUTS1,codice_NUTS2,codice_regione_ISTAT,nome_area
CAL,R.S.A. SANTINO COVELLI,Territoriale,ITF,ITF6,18,Calabria
CAL,R.S.A. VILLA SAN GIUSEPPE,Territoriale,ITF,ITF6,18,Calabria
CAL,REDANCIA SUD S.R.L.,Territoriale,ITF,ITF6,18,Calabria
CAL,RES.SAN.RIAB.VERZINO SOLIDALE,Territoriale,ITF,ITF6,18,Calabria
CAL,RESIDENZA AD ALTO TRATTAMENTO,Territoriale,ITF,ITF6,18,Calabria
CAL,RESIDENZA SOCIO-SAN AD ELEVATA INTEGRAZIONE SANITARIA,Territoriale,ITF,ITF6,18,Calabria
CAL,RIABILIA DI L. BARILLARO SAS,Territoriale,ITF,ITF6,18,Calabria
CAL,RIABILITAZIONE CASTROVILLARI,Territoriale,ITF,ITF6,18,Calabria
CAL,ROMOLO HOSPITAL ( EX VILLA EVA ),Ospedaliero,ITF,ITF6,18,Calabria
CAL,RSA - CALOVETO,Territoriale,ITF,ITF6,18,Calabria
CAL,RSA - GIRIFALCO,Territoriale,ITF,ITF6,18,Calabria
CAL,RSA - TERRA DEI SEMPLICI,Territoriale,ITF,ITF6,18,Calabria
CAL,RSA -A.R.P.A.H. - AFRICO,Territoriale,ITF,ITF6,18,Calabria
CAL,RSA ANZIANI-PADRE GIUSEPPE MOSCATI-SERSALE,Territoriale,ITF,ITF6,18,Calabria
CAL,RSA CASA AMICA-FOSSATO SERRALTA,Territoriale,ITF,ITF6,18,Calabria
CAL,RSA DISABILI S.ANNA-FONDAZIONE UALSI-BOTRICELLO,Territoriale,ITF,ITF6,18,Calabria
CAL,RSA GINESTRA HOSPITAL-SALUS M.C S.R.L. -CHIARAVALLE CENTRALE,Territoriale,ITF,ITF6,18,Calabria
CAL,RSA IPPOLITO DODARO-FALERNA,Territoriale,ITF,ITF6,18,Calabria
CAL,RSA LA QUIETE SAS,Territoriale,ITF,ITF6,18,Calabria
CAL,RSA MADONNA DI PORTO-GIMIGLIANO,Territoriale,ITF,ITF6,18,Calabria
CAL,RSA MEDICALIZZATA CARIATI,Territoriale,ITF,ITF6,18,Calabria
CAL,RSA MEDICALIZZATA LUNGRO,Territoriale,ITF,ITF6,18,Calabria
CAL,RSA S.ANNA-FONDAZIONE UALSI ONLUS-BOTRICELLO,Territoriale,ITF,ITF6,18,Calabria
CAL,RSA SAN DOMENICO-LAMEZIA TERME,Territoriale,ITF,ITF6,18,Calabria
CAL,RSA SAN FRANCESCO HOSPITAL-SETTINGIANO,Territoriale,ITF,ITF6,18,Calabria
CAL,RSA SAN RAFFAELE - SADEL,Territoriale,ITF,ITF6,18,Calabria
CAL,RSA SAN VITO HOSPITAL-SAN VITO SULLO IONIO,Territoriale,ITF,ITF6,18,Calabria
CAL,RSA SANTA MARIA DEL MONTE-SAN SOSTENE,Territoriale,ITF,ITF6,18,Calabria
CAL,RSA SANTA MARIA DEL SOCCORSO-SERRASTRETTA,Territoriale,ITF,ITF6,18,Calabria
CAL,RSA SORIANO,Territoriale,ITF,ITF6,18,Calabria
CAL,RSA VILLA ELISABETTA-CORTALE,Territoriale,ITF,ITF6,18,Calabria
CAL,RSA VILLA GIOIOSA MEDICALIZZATA,Territoriale,ITF,ITF6,18,Calabria
CAL,RSA- RIZZO,Territoriale,ITF,ITF6,18,Calabria
CAL,SADEL DI SALVATORE BAFFA SPA ( EX OLIVET,Ospedaliero,ITF,ITF6,18,Calabria
CAL,SALUS SPA,Territoriale,ITF,ITF6,18,Calabria
CAL,SAN DIONIGI  HOSPITAL,Territoriale,ITF,ITF6,18,Calabria
CAL,SASA' MARTINO,Territoriale,ITF,ITF6,18,Calabria
CAL,SAVELLI HOSPITAL S.R.L.,Territoriale,ITF,ITF6,18,Calabria
CAL,SPIRITO SANTO,Territoriale,ITF,ITF6,18,Calabria
CAL,STRUTTURA TERRIT. SIDERNO,Territoriale,ITF,ITF6,18,Calabria
CAL,TERME SIBARITE S.P.A.,Territoriale,ITF,ITF6,18,Calabria
CAL,VILLA DEL ROSARIO S.R.L.,Territoriale,ITF,ITF6,18,Calabria
CAL,VILLA ERMELINDA-PROG TERZA ETA,Territoriale,ITF,ITF6,18,Calabria
CAL,VILLA PUCA-SALUSMENTIS SRL - SELLIA MARINA-,Territoriale,ITF,ITF6,18,Calabria
CAL,VILLA PUCA-SALUSMENTIS SRLRIABILITATIVA PSICHIATRICA - SELLIA MARINA,Territoriale,ITF,ITF6,18,Calabria
CAL,VILLA SAN VINCENZO SRL-CATANZARO,Territoriale,ITF,ITF6,18,Calabria
CAM,A.O. OO.RR. SANGIOVANNI DI DIO E RUGGI,Ospedaliero,ITF,ITF3,15,Campania
CAM,A.O. SANT'ANNA E SAN SEBASTIANO  CASERTA,Ospedaliero,ITF,ITF3,15,Campania
CAM,A.O.U. 'FEDERICO II' DI NAPOLI,Ospedaliero,ITF,ITF3,15,Campania
CAM,A.S.L. AVELLINO,Ospedaliero,ITF,ITF3,15,Campania
CAM,A.S.L. BENEVENTO,Ospedaliero,ITF,ITF3,15,Campania
CAM,A.S.L. CASERTA,Ospedaliero,ITF,ITF3,15,Campania
CAM,A.S.L. NAPOLI 1 CENTRO,Ospedaliero,ITF,ITF3,15,Campania
CAM,A.S.L. NAPOLI 2 NORD,Ospedaliero,ITF,ITF3,15,Campania
CAM,A.S.L. NAPOLI 3 SUD,Ospedaliero,ITF,ITF3,15,Campania
CAM,A.S.L. SALERNO,Ospedaliero,ITF,ITF3,15,Campania
CAM,AIAS SEZ. NOLA ONLUS,Territoriale,ITF,ITF3,15,Campania
CAM,ALTHAEA SOCIETÀ COOPERATIVA SOCIALE DI TIPO A A R.L.ONLUS,Territoriale,ITF,ITF3,15,Campania
CAM,AZIENDA OSPEDALIERA 'A. CARDARELLI',Ospedaliero,ITF,ITF3,15,Campania
CAM,AZIENDA OSPEDALIERA S. G. MOSCATI,Ospedaliero,ITF,ITF3,15,Campania
CAM,AZIENDA OSPEDALIERA UNIVERSITARIA UNICAM,Ospedaliero,ITF,ITF3,15,Campania
CAM,C.F.R. ISTIT. DI RIABILIT. SRL,Territoriale,ITF,ITF3,15,Campania
CAM,CASA DI CURA VILLA ORTENSIA,Ospedaliero,ITF,ITF3,15,Campania
CAM,CASA DI CURE E R.S.A. VILLA RACHELE,Territoriale,ITF,ITF3,15,Campania
CAM,CENTRO FISIOKINESITERAPICO CILENTO - S.R.L. (IN BREVE CENTRO FKT.CILENTO S.R.L.),Territoriale,ITF,ITF3,15,Campania
CAM,CENTRO GERIATRICO SOVRADISTRETTUALE 'FRULLONE',Territoriale,ITF,ITF3,15,Campania
CAM,CENTRO LARS,Territoriale,ITF,ITF3,15,Campania
CAM,CENTRO MINERVA S.R.L.,Territoriale,ITF,ITF3,15,Campania
CAM,CENTRO PADRE PIO S.R.L.,Territoriale,ITF,ITF3,15,Campania
CAM,CENTRO RIABIL LARS SRL VILLA FORMOSA - (EX SIRIA SERVIZI SANITARI - SRL),Territoriale,ITF,ITF3,15,Campania
CAM,CENTRO VACCINALE HANGAR ATITECH,Territoriale,ITF,ITF3,15,Campania
CAM,CLOTILDE HOSPICE,Territoriale,ITF,ITF3,15,Campania
CAM,COTUGNO,Ospedaliero,ITF,ITF3,15,Campania
CAM,COVID VACCINE CENTER,Territoriale,ITF,ITF3,15,Campania
CAM,DEA EBOLI BATTIPAGLIA ROCCADASPIDE,Ospedaliero,ITF,ITF3,15,Campania
CAM,DEA VALLO DELLA LUCANIA,Ospedaliero,ITF,ITF3,15,Campania
CAM,DIMORA MARIGOLD SRL,Territoriale,ITF,ITF3,15,Campania
CAM,FONDAZIONE OPERA GIOVANILE JUVENTUS DON DONATO IPPOLITO (ONLUS),Territoriale,ITF,ITF3,15,Campania
CAM,HOSPICE,Territoriale,ITF,ITF3,15,Campania
CAM,I.SA.MA S.R.L.,Territoriale,ITF,ITF3,15,Campania
CAM,ISTITUTO NAZIONALE TUMORI DI NAPOLI,Ospedaliero,ITF,ITF3,15,Campania
CAM,KOSMOS_ VILLA SOGNI D'ANGELO,Territoriale,ITF,ITF3,15,Campania
CAM,LA PROXIMA SRL - RSA DISABILINONAUTOSUFFICIENTI,Territoriale,ITF,ITF3,15,Campania
CAM,LA SVOLTA SRL (GIA' VILLA FLEGREA),Territoriale,ITF,ITF3,15,Campania
CAM,MARE CENTRO GERIATRICO - RSA,Territoriale,ITF,ITF3,15,Campania
CAM,MARIA DEI CORDICI S.R.L.,Territoriale,ITF,ITF3,15,Campania
CAM,NEAPOLISANIT  S.R.L.,Territoriale,ITF,ITF3,15,Campania
CAM,NUOVO GRAGNANO,Ospedaliero,ITF,ITF3,15,Campania
CAM,OASI SAN FRANCESCO (C.R.R.S. SRL),Territoriale,ITF,ITF3,15,Campania
CAM,OSPED RIUNITI AREA NOLANA PLESSO POLLENA,Ospedaliero,ITF,ITF3,15,Campania
CAM,OSPEDALE ARIANO IRPINO,Ospedaliero,ITF,ITF3,15,Campania
CAM,OSPEDALE CIVILE S. GIOVANNI DI DIO,Ospedaliero,ITF,ITF3,15,Campania
CAM,OSPEDALE PAUSILIPON,Ospedaliero,ITF,ITF3,15,Campania
CAM,OSPEDALE RIZZOLI,Ospedaliero,ITF,ITF3,15,Campania
CAM,OSPEDALE S.ANGELO DEI LOMBARDI,Ospedaliero,ITF,ITF3,15,Campania
CAM,OSPEDALE S.M.DELLE GRAZIE,Ospedaliero,ITF,ITF3,15,Campania
CAM,OSPEDALE SAN GIULIANO,Ospedaliero,ITF,ITF3,15,Campania
CAM,OSPEDALE SANTOBONO,Ospedaliero,ITF,ITF3,15,Campania
CAM,OSPEDALI RIUNITI AREA NOLANA PLESSO NOLA,Ospedaliero,ITF,ITF3,15,Campania
CAM,P.O. BOSCOTRECASE,Ospedaliero,ITF,ITF3,15,Campania
CAM,P.O. ITALIA GIORDANO,Ospedaliero,ITF,ITF3,15,Campania
CAM,P.O. MARTIRI DI VILLA MALTA SARNO,Ospedaliero,ITF,ITF3,15,Campania
CAM,P.O. MAURO SCARLATO SCAFATI,Ospedaliero,ITF,ITF3,15,Campania
CAM,P.O. S. FRANCESCO D ASSISI OLIVETO CITRA,Ospedaliero,ITF,ITF3,15,Campania
CAM,P.O. S. MARIA DELLA SPERANZA BATTIPAGLIA,Ospedaliero,ITF,ITF3,15,Campania
CAM,P.O. UMBERTO I NOCERA INFERIORE,Ospedaliero,ITF,ITF3,15,Campania
CAM,PO CAPILUPI,Ospedaliero,ITF,ITF3,15,Campania
CAM,PRESIDIO OSPEDALIERO 'IMMACOLATA' SAPRI,Ospedaliero,ITF,ITF3,15,Campania
CAM,PRESIDIO OSPEDALIERO 'SAN ROCCO',Ospedaliero,ITF,ITF3,15,Campania
CAM,PRESIDIO OSPEDALIERO LUIGI CURTO- POLLA,Ospedaliero,ITF,ITF3,15,Campania
CAM,PRESIDIO OSPEDALIERO MADDALONI,Ospedaliero,ITF,ITF3,15,Campania
CAM,PRESIDIO OSPEDALIERO MARCIANISE,Ospedaliero,ITF,ITF3,15,Campania
CAM,PRESIDIO OSPEDALIERO OSPEDALE DEL MARE,Ospedaliero,ITF,ITF3,15,Campania
CAM,PRESIDIO OSPEDALIERO PIEDIMONTE MATESE,Ospedaliero,ITF,ITF3,15,Campania
CAM,PRESIDIO OSPEDALIERO RUMMO,Ospedaliero,ITF,ITF3,15,Campania
CAM,PRESIDIO OSPEDALIERO S.G.MOSCATI AVERSA,Ospedaliero,ITF,ITF3,15,Campania
CAM,PRESIDO OSPEDALIERO DI AGROPOLI,Ospedaliero,ITF,ITF3,15,Campania
CAM,QUADRIFOGLIO RESIDENZIALE SRL,Territoriale,ITF,ITF3,15,Campania
CAM,RESIDENZA SANITARIA SANT'ARSENIO,Territoriale,ITF,ITF3,15,Campania
CAM,RSA ' MASSA' VALLO DELLA LUCANIA,Territoriale,ITF,ITF3,15,Campania
CAM,RSA ' S.M. DELLE GRAZIE' COOP.SOC. NAPOLI INTEGRAZIONE ANFFAS,Territoriale,ITF,ITF3,15,Campania
CAM,RSA ANZIANI 'FRATELLI CERVI',Territoriale,ITF,ITF3,15,Campania
CAM,RSA ANZIANI VIA B. LONGO,Territoriale,ITF,ITF3,15,Campania
CAM,RSA CARDITO,Territoriale,ITF,ITF3,15,Campania
CAM,RSA CONVENTO MADONNA DELL' ARCO,Territoriale,ITF,ITF3,15,Campania
CAM,RSA OASI PADRE DEHON,Territoriale,ITF,ITF3,15,Campania
CAM,RSA RESIDENZA POSILLIPO  EX COLONIA GEREMICCA,Territoriale,ITF,ITF3,15,Campania
CAM,RSA SANTA RITA,Territoriale,ITF,ITF3,15,Campania
CAM,RSA SILBA SPA VILLA SILVIA,Territoriale,ITF,ITF3,15,Campania
CAM,RSA TOIANO RESIDENZIALE,Territoriale,ITF,ITF3,15,Campania
CAM,RSA VILLA MERCEDE RESIDENZIALE,Territoriale,ITF,ITF3,15,Campania
CAM,S.  LEONARDO,Ospedaliero,ITF,ITF3,15,Campania
CAM,S.A.A. S.R.L. (EX VILLA SAN FRANCESCO),Territoriale,ITF,ITF3,15,Campania
CAM,VALLE D'ARGENTO 2 S.R.L.,Territoriale,ITF,ITF3,15,Campania
CAM,VALLE D'ARGENTO2_RSA ANNI SERENI,Territoriale,ITF,ITF3,15,Campania
CAM,VILLA ARIANNA HOSPITAL SRL,Territoriale,ITF,ITF3,15,Campania
EMR,"""POLIAMBULATORI"" CASA DELLA SALUTE DI BONDENO",Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,AGORA,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,AKKANTO 01 / D,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,AKKANTO 01 / R,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,AKKANTO 02 / R,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,ALBINEA INSIEME CASA CERVI LUIGI - COOP. SOCIALE ONLUS,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,AMB. VACCINALE AUSL BOLOGNA C/O IOR BOLOGNA,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,AMB. VACCINALE COVID BOLOGNA RONCATI VIA S ISAIA,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,AMBULATORI  MONTECATONE REHABILITATION INST.,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,"AMBULATORIO C/O CASA DELLA SALUTE ""CITTADELLA SAN ROCCO""",Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,ANCORA SERVIZI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,APPARTAMENTO 2 VILLE LIETO SOGGIORNO,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,APPARTAMENTO VILLA LIETO SOGGIORNO,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,APPARTAMENTO VILLA MORI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,ASILO DEI NONNI GIOVANNI PAOLO II,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,ASP CARLO SARTORI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,ASP CASA VALLONI - STRUTTURA 2,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,ASP LAURA RODRIGUEZ Y LASO DE BUOI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,ASP VALLONI  MARECCHIA- STRUTTURA 1,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,ASP VALLONI MARECCHIA,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,AZIENDA OSPEDALIERO-UNIVERSITARIA DI FERRARA,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,AZIENDA OSPEDALIERO-UNIVERSITARIA DI PAR,Ospedaliero,ITH,ITH5,8,Emilia-Romagna
EMR,AZIENDA OSPEDALIERO-UNIVERSITARIA DI PARMA,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,AZIENDA USL BOLOGNA,Ospedaliero,ITH,ITH5,8,Emilia-Romagna
EMR,AZIENDA USL DELLA ROMAGNA,Ospedaliero,ITH,ITH5,8,Emilia-Romagna
EMR,AZIENDA USL FERRARA,Ospedaliero,ITH,ITH5,8,Emilia-Romagna
EMR,AZIENDA USL IMOLA,Ospedaliero,ITH,ITH5,8,Emilia-Romagna
EMR,AZIENDA USL MODENA,Ospedaliero,ITH,ITH5,8,Emilia-Romagna
EMR,AZIENDA USL PARMA,Ospedaliero,ITH,ITH5,8,Emilia-Romagna
EMR,AZIENDA USL PIACENZA,Ospedaliero,ITH,ITH5,8,Emilia-Romagna
EMR,AZIENDA USL REGGIO EMILIA,Ospedaliero,ITH,ITH5,8,Emilia-Romagna
EMR,BENEFICENZA MANICA,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,C'ENTRO ANCH'IO,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,C.P. A. BACCARINI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,C.P. BONZANI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,C.P. CIALDINI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,C.P. DI BERCETO G. CAVAZZINI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,C.P. DON CAVALLETTI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,C.P. JUS PASCENDI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,C.P. L. PERACCHI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,C.P. PAVESI-BORSI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,C.P. PER ANZIANI LEGA ZAMBELLI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,C.P. PIETRO CORSINI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,C.P. ROSSI SIDOLI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,C.P. S. CONTI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,C.P. VAL PARMA,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,C.R.A. DAMIANI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,C.R.A. IPAB DELIA REPETTO,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,C.R.A. REALE,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,C.S.R.D. LA ROTELLA,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,C.S.R.D. PARSIFAL - OPERA DON GUANELLA,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CA' SANTINO,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CAMERINI STRUTTURA PROTETTA,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA ACCOGLIENZA B.VERGINE DELLE GRAZIE,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA ALBA 2,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA ALBERGO DI LIETO SOGGIORNO SAS,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA ALBERGO PER ANZIANI CASA DEL BENESSERE,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA ALBERGO SAN MARTINO GESTIONE CIDUE,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA ALMA,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA CIRCONDARIALE  DI FERRARA,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA CIRCONDARIALE  DI FORLI',Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA CIRCONDARIALE  DI RAVENNA,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA CIRCONDARIALE  DI RIMINI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA DEGLI ANZIANI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA DEGLI ETRUSCHI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA DELLA CARITA' SAN FRANCESCO D'ASSISI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA DELLA SALUTE DI PORTOMAGGIORE,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA DI ACCOGLIENZA ARTURO FRACASSI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA DI ACCOGLIENZA BEATA RENZI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA DI ACCOGLIENZA DON MINZONI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA DI PADRE LINO,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA DI RIPOSO PADRE AGOSTINO DA MONTEFELTRO,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA DI RIPOSO VILLA TORRE,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA FAMIGLIA DELLA CARITA' BETANIA,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA FAMIGLIA LA ZANETTA DI BAURA,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA FAMIGLIA MATTIOLI GARAVINI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA FLORA,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA GIOVANNI PAOLO II,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA INSIEME,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA NAZARETH - FABBRICATO A INTERNO 1,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA NAZARETH - FABBRICATO INTERNO 2,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA PER ANZIANI CAV. BRUNO PATRIOLI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA PER ANZIANI DON DOMENICO GOTTOFREDI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA PROTETTA  ANCELLE DI MARIA,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,"CASA PROTETTA ""DOTT.A. CAPATTI""",Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,"CASA PROTETTA ""LA TORRE""",Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA PROTETTA A. NIBBIO,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA PROTETTA ALBERI DI VIGATTO,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA PROTETTA ALFONSO PALLAVICINO,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA PROTETTA CASA INSIEME,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA PROTETTA CITTA' DI SALSOMAGGIORE,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA PROTETTA COMUNALE,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA PROTETTA DI POGGIO RENATICO,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA PROTETTA DI PREMILCUORE,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA PROTETTA DI VILLA MINOZZO,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA PROTETTA DON LUIGI TAMPIERI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA PROTETTA F.BUSIGNANI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA PROTETTA FRANCESCO RAMPONI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA PROTETTA FRATERNITA SAN LORENZO,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA PROTETTA GRANAROLO,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA PROTETTA INTERCOMUNALE,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA PROTETTA MACCABELLI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA PROTETTA OPERA SANTA TERESA DEL BAMBIN GESU DI FAENZA,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA PROTETTA RESIDENZA AL PARCO,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA PROTETTA S.CATERINA E DON CIANI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA PROTETTA S.G. BOSCO,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA PROTETTA SAN BIAGIO,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA PROTETTA SANDRO PERTINI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA PROTETTA SIDOLI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA PROTETTA SPAGGIARI BONI MARIA,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA PROTETTA SUOR MARIA ARMANDA ZANETTI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA PROTETTA VAL CEDRA,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA PROTETTA VILLA MARGHERITA,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA PROTETTA VILLA S. BERNARDO,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA PROTETTA VILLA S. CLOTILDE,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA PROTETTA VILLA S. ILARIO,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA PROTETTA VILLA SERENA,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA PROTETTA VILLA STACCHINI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA PROTETTA VILLABELLA,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA RENATO VASINI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA RESIDENTI ANZIANI G. BONTA',Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,"CASA RESIDENZA ANZIANI ""COLONIE DALLOLIO""",Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA RESIDENZA ANZIANI - VIALE PEPOLI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA RESIDENZA ANZIANI - VIALE ROMA,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA RESIDENZA ANZIANI DEI TIGLI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA RESIDENZA ANZIANI DI CRESPELLANO,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA RESIDENZA ANZIANI DI SAN MAURO PASCOLI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA RESIDENZA ANZIANI GALLA PLACIDIA,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA RESIDENZA ANZIANI GARIBALDI E ZARABBINI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA RESIDENZA ANZIANI GULLI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA RESIDENZA ANZIANI LE TAMERICI,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA RESIDENZA ANZIANI PALLAVICINI BARONIO,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA RESIDENZA ANZIANI S. ROCCO,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA RESIDENZA ANZIANI SAN PIETRO IN TRENTO,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA RESIDENZA ANZIANI SANTA RITA DI SORAGNA,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA RESIDENZA ANZIANI VILLA BENEDETTA,Territoriale,ITH,ITH5,8,Emilia-Romagna
EMR,CASA RESIDENZA ANZIANI VILLA GAJ CORRADI,Territoriale,ITH,ITH5,8,Emilia-Romagna
